Id,WnvPresent
307,0.00026785719092004
308,8.940856787376106e-05
309,0.00010062664659926668
310,0.00013822126493323594
311,0.00013822126493323594
312,0.00013822126493323594
313,0.00034964235965162516
314,0.0002210666425526142
315,0.00027105279150418937
316,7.177972292993218e-05
317,7.55295914132148e-05
318,0.00010801690223161131
319,0.00010801690223161131
320,0.00010801690223161131
321,0.0030364161357283592
322,0.0012393207289278507
323,0.0011296861339360476
324,0.0003812835493590683
325,0.0004124725819565356
326,0.0005821976228617132
327,0.0005821976228617132
328,0.0007049788255244493
329,0.0002359674545004964
330,0.00023596319078933448
331,0.0003015285765286535
332,0.00011094773799413815
333,0.00011112126230727881
334,0.00013495827442966402
335,0.00013495827442966402
336,0.00013495827442966402
337,0.0006505516939796507
338,0.0005206743371672928
339,0.0002661800244823098
340,0.00018126006762031466
341,0.00019548226555343717
342,0.000289070449071005
343,0.000289070449071005
344,0.000289070449071005
345,0.0002737438480835408
346,0.0004279231943655759
347,0.00031366280745714903
348,0.0001527083368273452
349,0.0001983554830076173
350,0.00023282953770831227
351,0.00023282953770831227
352,0.00023928772134240717
353,0.00036870225449092686
354,0.00015553233970422298
355,0.00016330408107023686
356,0.00011071786866523325
357,0.00011561852443264797
358,0.00014759886835236102
359,0.00014759886835236102
360,0.00014759886835236102
361,0.0007495242753066123
362,0.0003699285734910518
363,0.00034027991932816803
364,0.00022577620984520763
365,0.0002652184048201889
366,0.00037351332139223814
367,0.00037351332139223814
368,0.00037351332139223814
369,0.00043511486728675663
370,0.00023835641331970692
371,0.00026943290140479803
372,0.0001873578003142029
373,0.00022050457482691854
374,0.00028235637000761926
375,0.00028235637000761926
376,0.00028235637000761926
377,0.0009936653077602386
378,0.00046610034769400954
379,0.0005268536042422056
380,0.00036639199242927134
381,0.0004311984812375158
382,0.0005521170096471906
383,0.0005521170096471906
384,0.0005521170096471906
385,0.00015797597006894648
386,0.0001361161412205547
387,0.00016880447219591588
388,0.00010536715853959322
389,0.00012007932673441246
390,0.00014662955072708428
391,0.00014662955072708428
392,0.00014662955072708428
393,0.00016929417324718088
394,0.00010400346218375489
395,0.000121837314509321
396,7.502694643335417e-05
397,7.53620988689363e-05
398,9.132715786108747e-05
399,9.132715786108747e-05
400,9.132715786108747e-05
401,0.00048648257507011294
402,0.00011630653898464516
403,0.00014142159488983452
404,8.68945789989084e-05
405,9.074085392057896e-05
406,0.00013343743921723217
407,0.00013343743921723217
408,0.00013343743921723217
409,0.0004813263949472457
410,0.00012941259774379432
411,0.00013280706480145454
412,9.339238022221252e-05
413,0.0001015383968479
414,0.00014341472706291825
415,0.00014341472706291825
416,0.00014341472706291825
417,9.349110769107938e-05
418,7.24987403373234e-05
419,8.856737986207008e-05
420,5.224050983088091e-05
421,5.328432234819047e-05
422,0.0001318216964136809
423,0.0001318216964136809
424,0.0001318216964136809
425,0.0001845551305450499
426,0.0005555262905545533
427,0.00020701851462945342
428,6.810357444919646e-05
429,0.00013596592179965228
430,0.0003037308342754841
431,0.0003037308342754841
432,0.0003037308342754841
433,0.0006121539045125246
434,0.001371482852846384
435,0.0007243934669531882
436,0.00023157002578955144
437,0.00020374338782858104
438,0.0005131277721375227
439,0.0005131277721375227
440,0.0005131277721375227
441,0.002910564187914133
442,0.003642738563939929
443,0.003903933335095644
444,0.0011320000048726797
445,0.0008360480424016714
446,0.0027233518194407225
447,0.0027233518194407225
448,0.0027233518194407225
449,0.0005444739945232868
450,0.0034214353654533625
451,0.0014527826569974422
452,0.0005583495367318392
453,0.0004613579949364066
454,0.001218087738379836
455,0.001218087738379836
456,0.001218087738379836
457,0.0007010895060375333
458,0.003240221878513694
459,0.0026303762570023537
460,0.0004867221578024328
461,0.00033543023164384067
462,0.0012011696817353368
463,0.0010505544487386942
464,0.0011007724096998572
465,0.0002409858861938119
466,0.0011868089204654098
467,0.0006221715011633933
468,0.0001511736336397007
469,0.00014454971824306995
470,0.0003275605558883399
471,0.0004282229347154498
472,0.0004282229347154498
473,0.0014461673563346267
474,0.001517689903266728
475,0.0016769845969974995
476,0.0007021192577667534
477,0.000547374424058944
478,0.0018989116651937366
479,0.0018989116651937366
480,0.0018989116651937366
481,0.0012975718127563596
482,0.0013396396534517407
483,0.001669546589255333
484,0.0005929885082878172
485,0.0005052730557508767
486,0.0017391523579135537
487,0.0017391523579135537
488,0.0017391523579135537
489,0.0004126218263991177
490,0.0010586956050246954
491,0.0007662311545573175
492,0.00032066553831100464
493,0.00021898325940128416
494,0.0005617061979137361
495,0.0005617061979137361
496,0.0005617061979137361
497,0.0017504241550341249
498,0.00193021132145077
499,0.0023003893438726664
500,0.0009443499729968607
501,0.0007147517171688378
502,0.002552980789914727
503,0.002552980789914727
504,0.002552980789914727
505,0.002132048597559333
506,0.002312300493940711
507,0.0024511057417839766
508,0.0006952748517505825
509,0.0004880610795225948
510,0.0016548816347494721
511,0.0016548816347494721
512,0.0016548816347494721
513,0.00102788966614753
514,0.002412993460893631
515,0.0035420674830675125
516,0.0007527166744694114
517,0.0006567432428710163
518,0.0021439744159579277
519,0.0021439744159579277
520,0.0021439744159579277
521,0.0004379485035315156
522,0.0031298017129302025
523,0.0019053546711802483
524,0.00036444704164750874
525,0.0003115248109679669
526,0.0008283833740279078
527,0.0008283833740279078
528,0.0008283833740279078
529,0.0019268300384283066
530,0.0017898022197186947
531,0.002047148533165455
532,0.0008620478329248726
533,0.0006720789824612439
534,0.0023308098316192627
535,0.0023308098316192627
536,0.0023308098316192627
537,0.00047748416545800865
538,0.0005240785540081561
539,0.0006487565115094185
540,0.0009279957157559693
541,0.0005034017958678305
542,0.0016115553444251418
543,0.0016115553444251418
544,0.0010567588033154607
545,0.000590149371419102
546,0.00034880172461271286
547,0.0005308105028234422
548,0.00021325871057342738
549,0.00015475141117349267
550,0.00043132196879014373
551,0.00043132196879014373
552,0.00043132196879014373
553,0.09750944375991821
554,0.027110109105706215
555,0.020590050145983696
556,0.012203441001474857
557,0.00596454506739974
558,0.029411491006612778
559,0.029411491006612778
560,0.029411491006612778
561,0.002356911078095436
562,0.0006336367223411798
563,0.0020199096761643887
564,0.0008674613200128078
565,0.0005087889730930328
566,0.001788431080058217
567,0.001890804385766387
568,0.001788431080058217
569,0.0019923588261008263
570,0.0005481473635882139
571,0.0006932954420335591
572,0.00038585480069741607
573,0.00024196645244956017
574,0.0005769022391177714
575,0.0007169292657636106
576,0.0005769022391177714
577,0.0013639448443427682
578,0.00043553466093726456
579,0.0006180621567182243
580,0.00033280314528383315
581,0.00022439411259256303
582,0.0006489806110039353
583,0.0005801083170808852
584,0.0005801083170808852
585,0.0017482101684436202
586,0.00030039603007026017
587,0.0006335566868074238
588,0.00025639505474828184
589,0.00013764688628725708
590,0.000593014236073941
591,0.0006463055033236742
592,0.0006463055033236742
593,0.0014222898753359914
594,0.0008856381755322218
595,0.0008912142366170883
596,0.000308678689179942
597,0.0002075513475574553
598,0.00048360609798692167
599,0.00048360609798692167
600,0.0007351323729380965
601,0.006148683838546276
602,0.001868327846750617
603,0.004448151681572199
604,0.0010793959954753518
605,0.0007491172291338444
606,0.0037726559676229954
607,0.001689751516096294
608,0.0028216855134814978
609,0.008183109574019909
610,0.0013292307266965508
611,0.0019719686824828386
612,0.0009140460751950741
613,0.000563860172405839
614,0.0025305142626166344
615,0.001979625318199396
616,0.002288618590682745
617,0.016950560733675957
618,0.002661030273884535
619,0.005490812938660383
620,0.001888698898255825
621,0.0010630427859723568
622,0.004581440705806017
623,0.004581440705806017
624,0.004581440705806017
625,0.014784185215830803
626,0.0023604510352015495
627,0.00522845471277833
628,0.0018605977529659867
629,0.0011138783302158117
630,0.004046376328915358
631,0.004046376328915358
632,0.004046376328915358
633,0.00834109727293253
634,0.0011077066883444786
635,0.0021741033997386694
636,0.000901067687664181
637,0.0004891774733550847
638,0.0020453259348869324
639,0.0020453259348869324
640,0.0020453259348869324
641,0.006756710819900036
642,0.0011830514995381236
643,0.002295015612617135
644,0.0008275522268377244
645,0.0004717536794487387
646,0.0017166390316560864
647,0.0017166390316560864
648,0.0017166390316560864
649,0.006749025546014309
650,0.001369772246107459
651,0.00262429635040462
652,0.0010718614794313908
653,0.0006799576221965253
654,0.0026030652225017548
655,0.0026030652225017548
656,0.0026030652225017548
657,0.006851031444966793
658,0.0011371765285730362
659,0.0021043219603598118
660,0.0008621985325589776
661,0.00048506518942303956
662,0.0020945160649716854
663,0.0020945160649716854
664,0.0020945160649716854
665,0.012284887954592705
666,0.0018297979841008782
667,0.003554849186912179
668,0.00128144770860672
669,0.000774197862483561
670,0.0027328897267580032
671,0.0027328897267580032
672,0.006943384185433388
673,0.01325208880007267
674,0.002169734099879861
675,0.0037208511494100094
676,0.0017197332344949245
677,0.0011498136445879936
678,0.0036369250155985355
679,0.0036369250155985355
680,0.0036369250155985355
681,0.02552010305225849
682,0.0023040606174618006
683,0.0038523743860423565
684,0.0022515698801726103
685,0.0012882192386314273
686,0.00460014957934618
687,0.00460014957934618
688,0.00460014957934618
689,0.0241495743393898
690,0.0022675541695207357
691,0.004253786988556385
692,0.001995735103264451
693,0.0012333556078374386
694,0.004404861479997635
695,0.004404861479997635
696,0.004404861479997635
697,0.026952823624014854
698,0.0029232872184365988
699,0.004885679576545954
700,0.0028567295521497726
701,0.001634881249628961
702,0.0058328527957201
703,0.0058328527957201
704,0.0058328527957201
705,0.02234821394085884
706,0.001729514799080789
707,0.003027832368388772
708,0.0016986511182039976
709,0.000958056712988764
710,0.003169653005897999
711,0.003169653005897999
712,0.003169653005897999
713,0.02696959488093853
714,0.0021396586671471596
715,0.003408435033634305
716,0.0017930713947862387
717,0.0011023905826732516
718,0.003907687962055206
719,0.003907687962055206
720,0.003907687962055206
721,0.108098603785038
722,0.007629238534718752
723,0.02283831126987934
724,0.007674603257328272
725,0.0038524437695741653
726,0.022285064682364464
727,0.022285064682364464
728,0.022285064682364464
729,0.10959279537200928
730,0.0076519036665558815
731,0.02157413773238659
732,0.007697395049035549
733,0.003863929072394967
734,0.022350266575813293
735,0.022350266575813293
736,0.022350266575813293
737,0.02521941065788269
738,0.0019054743461310863
739,0.0029632768128067255
740,0.0017729855608195066
741,0.0010585972340777516
742,0.003577619092538953
743,0.003577619092538953
744,0.003577619092538953
745,0.01739540323615074
746,0.0021493020467460155
747,0.009547365829348564
748,0.0015881381696090102
749,0.0009121568873524666
750,0.0038488933350890875
751,0.0038488933350890875
752,0.0038488933350890875
753,0.014628489501774311
754,0.002712127286940813
755,0.007558260578662157
756,0.0018827636959031224
757,0.0010561811504885554
758,0.0038531667087227106
759,0.0038531667087227106
760,0.0038531667087227106
761,0.007537857163697481
762,0.0006884859758429229
763,0.0014198843855410814
764,0.0005889892927370965
765,0.000345210253726691
766,0.0010537088382989168
767,0.0010537088382989168
768,0.0014454472111538053
769,0.1069735586643219
770,0.010636893101036549
771,0.02626294456422329
772,0.007235948462039232
773,0.003180219791829586
774,0.01724972017109394
775,0.02508554793894291
776,0.02508554793894291
777,0.06420862674713135
778,0.00825201254338026
779,0.021838683634996414
780,0.008271891623735428
781,0.004562498070299625
782,0.017404288053512573
783,0.017404288053512573
784,0.017404288053512573
785,0.02896176278591156
786,0.005158597603440285
787,0.00818593893200159
788,0.0035046690609306097
789,0.0019062289502471685
790,0.006435705814510584
791,0.006435705814510584
792,0.006435705814510584
793,0.012899781577289104
794,0.0025856713764369488
795,0.004252206068485975
796,0.0009840717539191246
797,0.0006265690899454057
798,0.0032929417211562395
799,0.0026761910412460566
800,0.001393184531480074
801,0.008382431231439114
802,0.002144451020285487
803,0.0029278635047376156
804,0.0011546582682058215
805,0.001441162545233965
806,0.004068000242114067
807,0.003327081212773919
808,0.004163115750998259
809,0.037774860858917236
810,0.00471592927351594
811,0.008336109109222889
812,0.0034867613576352596
813,0.0018871508073061705
814,0.005342670250684023
815,0.005342670250684023
816,0.005342670250684023
817,0.01515734102576971
818,0.0059776208363473415
819,0.01105002872645855
820,0.004427962005138397
821,0.00262660114094615
822,0.010032083839178085
823,0.010032083839178085
824,0.00682632764801383
825,0.020574061200022697
826,0.001649209763854742
827,0.0042501650750637054
828,0.0013338017743080854
829,0.0007739374996162951
830,0.0069757322780787945
831,0.005091625731438398
832,0.005091625731438398
833,0.0068151867017149925
834,0.0014717248268425465
835,0.004587917122989893
836,0.0012505303602665663
837,0.0007742875022813678
838,0.002713208319619298
839,0.002713208319619298
840,0.0026064198464155197
841,0.005906061269342899
842,0.0009355145739391446
843,0.0013284897431731224
844,0.0007766574271954596
845,0.0004409144457895309
846,0.0016318634152412415
847,0.0016318634152412415
848,0.0016318634152412415
849,0.013329674489796162
850,0.0017241118475794792
851,0.0034018736332654953
852,0.001566016930155456
853,0.000936474185436964
854,0.003614972345530987
855,0.003614972345530987
856,0.003614972345530987
857,0.010779090225696564
858,0.0021917589474469423
859,0.005370018072426319
860,0.0017226113704964519
861,0.001035366440191865
862,0.0038541569374501705
863,0.0038541569374501705
864,0.0038541569374501705
865,0.004575264640152454
866,0.0007701654685661197
867,0.0020852508023381233
868,0.0007280958234332502
869,0.00043315740185789764
870,0.001421618857420981
871,0.001421618857420981
872,0.001421618857420981
873,0.004390353802591562
874,0.0010442526545375586
875,0.002810353646054864
876,0.0009081119787879288
877,0.0005608195788227022
878,0.0018400686094537377
879,0.0018400686094537377
880,0.0018400686094537377
881,0.006614039186388254
882,0.001013916335068643
883,0.0024974297266453505
884,0.0009072902612388134
885,0.0005194417317397892
886,0.0018652856815606356
887,0.0018652856815606356
888,0.0018652856815606356
889,0.011909112334251404
890,0.0023422741796821356
891,0.007368225138634443
892,0.0021479588467627764
893,0.0012194848386570811
894,0.004472528584301472
895,0.004472528584301472
896,0.004472528584301472
897,0.000984438811428845
898,0.00038207604666240513
899,0.0010607661679387093
900,0.0004843296483159065
901,0.0002879904641304165
902,0.0009497476858086884
903,0.0009497476858086884
904,0.0009497476858086884
905,0.005478027742356062
906,0.001276512979529798
907,0.0037995241582393646
908,0.0009049704531207681
909,0.000538729946129024
910,0.0018221568316221237
911,0.0018221568316221237
912,0.0018221568316221237
913,0.002833406440913677
914,0.0010420026956126094
915,0.001494886470027268
916,0.0006802676944062114
917,0.00034295913064852357
918,0.0010704252636060119
919,0.0010704252636060119
920,0.0010704252636060119
921,0.022463984787464142
922,0.007094056345522404
923,0.011628729291260242
924,0.003862411482259631
925,0.0022042894270271063
926,0.008397466503083706
927,0.008397466503083706
928,0.008397466503083706
929,0.006427314132452011
930,0.0010219397954642773
931,0.005259484983980656
932,0.002200051210820675
933,0.001227593282237649
934,0.0034324179869145155
935,0.0034324179869145155
936,0.0034324179869145155
937,0.2318745255470276
938,0.09019344300031662
939,0.03896624222397804
940,0.034021858125925064
941,0.022810589522123337
942,0.08690855652093887
943,0.08690855652093887
944,0.08690855652093887
945,0.11518161743879318
946,0.07153058052062988
947,0.02253291755914688
948,0.019067326560616493
949,0.011380095034837723
950,0.046275924891233444
951,0.046275924891233444
952,0.046275924891233444
953,0.014405857771635056
954,0.0027183894999325275
955,0.009248576126992702
956,0.0020165606401860714
957,0.0010580179514363408
958,0.00408701179549098
959,0.00408701179549098
960,0.00408701179549098
961,0.0019082996295765042
962,0.0016577414935454726
963,0.003792316885665059
964,0.0009605162194930017
965,0.0006050561787560582
966,0.0017785702366381884
967,0.0017785702366381884
968,0.0017785702366381884
969,0.023337021470069885
970,0.002828263444826007
971,0.011063496582210064
972,0.002953483257442713
973,0.0012889181962236762
974,0.00590126495808363
975,0.00590126495808363
976,0.00590126495808363
977,0.009528747759759426
978,0.001811790163628757
979,0.00703351479023695
980,0.00154486030805856
981,0.0010341337183490396
982,0.0028475432191044092
983,0.0028475432191044092
984,0.0028475432191044092
985,0.0072729443199932575
986,0.0020114779472351074
987,0.012651719152927399
988,0.002086280845105648
989,0.0011674377601593733
990,0.0042678373865783215
991,0.0042678373865783215
992,0.0042678373865783215
993,0.008979732170701027
994,0.002357499673962593
995,0.008332937024533749
996,0.0019470627885311842
997,0.0012093373807147145
998,0.0035740649327635765
999,0.0035740649327635765
1000,0.0035740649327635765
1001,0.0053237928077578545
1002,0.0028359012212604284
1003,0.003144659334793687
1004,0.0009086329373531044
1005,0.0005554497474804521
1006,0.0019505054224282503
1007,0.0024279856588691473
1008,0.0024279856588691473
1009,0.0036997294519096613
1010,0.0025855987332761288
1011,0.0023417796473950148
1012,0.0006948260706849396
1013,0.0005498834070749581
1014,0.001992669887840748
1015,0.0031693081837147474
1016,0.0028193641919642687
1017,0.003151371842250228
1018,0.017101677134633064
1019,0.009968847967684269
1020,0.002509457292035222
1021,0.0016367018688470125
1022,0.0060477168299257755
1023,0.0060477168299257755
1024,0.0060477168299257755
1025,0.004415465984493494
1026,0.013667835853993893
1027,0.017796143889427185
1028,0.002468179212883115
1029,0.0015166468219831586
1030,0.006764571648091078
1031,0.006764571648091078
1032,0.006764571648091078
1033,0.021807322278618813
1034,0.04040122404694557
1035,0.04378315806388855
1036,0.00786514114588499
1037,0.005196299869567156
1038,0.02185148000717163
1039,0.02185148000717163
1040,0.02185148000717163
1041,0.05958179756999016
1042,0.19577442109584808
1043,0.12862394750118256
1044,0.02910548821091652
1045,0.015755290165543556
1046,0.0788356140255928
1047,0.0788356140255928
1048,0.0788356140255928
1049,0.11385946720838547
1050,0.17480157315731049
1051,0.17706632614135742
1052,0.04051646962761879
1053,0.020170390605926514
1054,0.09526176750659943
1055,0.09526176750659943
1056,0.09526176750659943
1057,0.004157242830842733
1058,0.029842017218470573
1059,0.02021677978336811
1060,0.0035363095812499523
1061,0.002180584240704775
1062,0.007785065099596977
1063,0.007785065099596977
1064,0.007785065099596977
1065,0.023045614361763
1066,0.1377033293247223
1067,0.11727442592382431
1068,0.01723112165927887
1069,0.010464034043252468
1070,0.027644630521535873
1071,0.04085690528154373
1072,0.04085690528154373
1073,0.028842657804489136
1074,0.11437171697616577
1075,0.14441107213497162
1076,0.0223268773406744
1077,0.014831161126494408
1078,0.058847054839134216
1079,0.058847054839134216
1080,0.058847054839134216
1081,0.014894787222146988
1082,0.06493927538394928
1083,0.044934313744306564
1084,0.008989314548671246
1085,0.005362853407859802
1086,0.024023141711950302
1087,0.024023141711950302
1088,0.024023141711950302
1089,0.01455987524241209
1090,0.05382503941655159
1091,0.02738034911453724
1092,0.005443380679935217
1093,0.004091340117156506
1094,0.015028491616249084
1095,0.007726430427283049
1096,0.015028491616249084
1097,0.002119172364473343
1098,0.0005510486662387848
1099,0.0032295160926878452
1100,0.0006689445581287146
1101,0.0005783477099612355
1102,0.0030815028585493565
1103,0.0030815028585493565
1104,0.0010233578504994512
1105,0.002609641058370471
1106,0.005689730867743492
1107,0.007852857001125813
1108,0.0032516676001250744
1109,0.0024873411748558283
1110,0.005805258639156818
1111,0.005805258639156818
1112,0.005769812501966953
1113,0.0023944221902638674
1114,0.0033906130120158195
1115,0.016370974481105804
1116,0.0013701949501410127
1117,0.0007695459644310176
1118,0.0026795656885951757
1119,0.0021843858994543552
1120,0.0026795656885951757
1121,0.03509606420993805
1122,0.005221178289502859
1123,0.057210467755794525
1124,0.00964259635657072
1125,0.005248397588729858
1126,0.02438734471797943
1127,0.02438734471797943
1128,0.02438734471797943
1129,0.03232526406645775
1130,0.004026740789413452
1131,0.04220888018608093
1132,0.007899533957242966
1133,0.003931965678930283
1134,0.01850309781730175
1135,0.01850309781730175
1136,0.01850309781730175
1137,0.04199080914258957
1138,0.025215202942490578
1139,0.027503030374646187
1140,0.007485942915081978
1141,0.0044733695685863495
1142,0.018231961876153946
1143,0.018231961876153946
1144,0.018231961876153946
1145,0.017056969925761223
1146,0.016094157472252846
1147,0.020457815378904343
1148,0.004070552997291088
1149,0.0022627541329711676
1150,0.010276335291564465
1151,0.010276335291564465
1152,0.010276335291564465
1153,0.03310723602771759
1154,0.015055535361170769
1155,0.03000364825129509
1156,0.0059762694872915745
1157,0.003403162118047476
1158,0.013536904938519001
1159,0.013536904938519001
1160,0.013536904938519001
1161,0.01139599084854126
1162,0.009922393597662449
1163,0.012681184336543083
1164,0.0030010840855538845
1165,0.0017566517926752567
1166,0.006970934569835663
1167,0.006970934569835663
1168,0.006970934569835663
1169,0.038269080221652985
